cell_type,count,percentage
Astro,545,11.4184
Endo,3,0.0628536
L2/3 IT,1283,26.8804
Micro-PVM,126,2.63985
Oligo,201,4.21119
OPC,173,3.62455
Pvalb,45,0.942803
Sncg,27,0.565682
Sst Chodl,33,0.691389
Vip,2295,48.0830
VLMC,42,0.879950
