cell_type,count,percentage
Astro,511,3.69700
Endo,71,0.513674
L2/3 IT,2689,19.4545
L5 ET,30,0.217045
L5 IT,439,3.17610
L5/6 NP,1468,10.6207
L6 IT,4,0.0289394
L6b,737,5.33208
Lamp5,194,1.40356
Micro-PVM,209,1.51208
Oligo,1405,10.1650
OPC,107,0.774128
Pvalb,253,1.83042
Sncg,475,3.43655
Sst,2268,16.4086
Sst Chodl,1456,10.5339
Vip,1279,9.25336
VLMC,227,1.64231
