cell_type,count,percentage
Astro,382,5.71600
Endo,2,0.0299267
L2/3 IT,1277,19.1082
L5 IT,1,0.0149633
L5/6 NP,149,2.22954
L6 CT,15,0.224450
L6b,1606,24.0311
Lamp5,623,9.32216
Micro-PVM,150,2.24450
Oligo,610,9.12764
OPC,214,3.20215
Pvalb,262,3.92040
Sncg,22,0.329193
Sst,348,5.20724
Sst Chodl,574,8.58896
Vip,429,6.41927
VLMC,19,0.284303
