cell_type,count,percentage
Astro,218,3.94285
L2/3 IT,394,7.12606
L5 ET,12,0.217037
L5 IT,541,9.78477
L5/6 NP,19,0.343643
L6 CT,93,1.68204
L6 IT,312,5.64297
L6 IT Car3,1547,27.9797
L6b,66,1.19371
Lamp5,342,6.18557
Micro-PVM,91,1.64587
Oligo,709,12.8233
OPC,65,1.17562
Pvalb,227,4.10562
Sncg,88,1.59161
Sst,269,4.86526
Sst Chodl,22,0.397902
Vip,491,8.88045
VLMC,23,0.415988
