cell_type,count,percentage
Astro,292,4.79869
L2/3 IT,4454,73.1964
L5 ET,99,1.62695
L6 IT Car3,197,3.23747
Lamp5,159,2.61298
Micro-PVM,175,2.87592
Oligo,431,7.08299
OPC,118,1.93919
Pvalb,11,0.180772
Sncg,47,0.772391
Sst,31,0.509449
Vip,64,1.05177
VLMC,7,0.115037
