cell_type,count,percentage
Astro,882,12.1270
Endo,47,0.646226
L2/3 IT,4199,57.7341
L5 IT,12,0.164994
L5/6 NP,4,0.0549979
Micro-PVM,123,1.69119
Oligo,337,4.63358
OPC,324,4.45483
Pvalb,124,1.70494
Sncg,8,0.109996
Sst Chodl,130,1.78743
Vip,882,12.1270
VLMC,201,2.76365
