cell_type,count,percentage
Astro,302,4.46349
Endo,4,0.0591191
L2/3 IT,5030,74.3423
L5 ET,142,2.09873
L5/6 NP,3,0.0443393
L6 IT Car3,148,2.18741
Lamp5,159,2.34999
Micro-PVM,188,2.77860
Oligo,476,7.03518
OPC,121,1.78835
Pvalb,10,0.147798
Sncg,45,0.665090
Sst,39,0.576411
Vip,97,1.43364
VLMC,2,0.0295596
