cell_type,count,percentage
Astro,297,4.75124
Endo,2,0.0319949
L2/3 IT,4449,71.1726
Lamp5,125,1.99968
Micro-PVM,180,2.87954
Oligo,469,7.50280
OPC,140,2.23964
Pvalb,18,0.287954
Sncg,54,0.863862
Sst,30,0.479923
Sst Chodl,392,6.27100
Vip,82,1.31179
VLMC,13,0.207967
