cell_type,count,percentage
Astro,285,4.53388
Endo,16,0.254534
L2/3 IT,287,4.56570
L5 IT,135,2.14763
L5/6 NP,22,0.349984
L6 CT,16,0.254534
Lamp5,85,1.35221
Micro-PVM,267,4.24753
Oligo,1421,22.6058
OPC,171,2.72033
Pvalb,486,7.73147
Sncg,39,0.620426
Sst,206,3.27712
Sst Chodl,259,4.12027
Vip,2528,40.2164
VLMC,63,1.00223
