,dataset_name,cell_type,cell_type_ontology_id,sex,race,development_stage,count,percentage
0,scRNA-seq data analysis of HUVECs treated with high glucose and TNFα,endothelial cell of umbilical vein,CL:0002618,unknown,unknown,newborn human stage,59605,50.0
1,scRNA-seq data analysis of HUVECs treated with high glucose and TNFα,endothelial cell of umbilical vein,CL:0002618,unknown,unknown,newborn human stage,59605,50.0
