,dataset_name,cell_type,sex,race,count,percentage
0,Spatiotemporal analysis of human intestinal development at single-cell resolution: All cells,fibroblast,unknown,unknown,26915,35.14074576979319
1,Spatiotemporal analysis of human intestinal development at single-cell resolution: All cells,mesothelial cell,unknown,unknown,281,0.3668790474200961
2,Spatiotemporal analysis of human intestinal development at single-cell resolution: All cells,gut endothelial cell,unknown,unknown,4447,5.806089408815542
3,Spatiotemporal analysis of human intestinal development at single-cell resolution: All cells,myofibroblast cell,unknown,unknown,2932,3.828076039273031
4,Spatiotemporal analysis of human intestinal development at single-cell resolution: All cells,pericyte cell,unknown,unknown,4107,5.362178817631085
5,Spatiotemporal analysis of human intestinal development at single-cell resolution: All cells,leukocyte,unknown,unknown,2227,2.907614372258199
6,Spatiotemporal analysis of human intestinal development at single-cell resolution: All cells,neural cell,unknown,unknown,5406,7.05817839983288
7,Spatiotemporal analysis of human intestinal development at single-cell resolution: All cells,enteric smooth muscle cell,unknown,unknown,4308,5.62460831418425
8,Spatiotemporal analysis of human intestinal development at single-cell resolution: All cells,intestinal epithelial cell,unknown,unknown,25969,33.905629830791725
