,dataset_name,cell_type,cell_type_ontology_id,sex,race,development_stage,count,percentage
35,Survey of human embryonic development,inhibitory interneuron,CL:0000498,male,unknown,12th week post-fertilization human stage,11795,0.41732328596711094
36,Survey of human embryonic development,neuron,CL:0000540,male,unknown,12th week post-fertilization human stage,2864,0.10133225019159013
37,Survey of human embryonic development,neuronal brush cell,CL:0000555,male,unknown,12th week post-fertilization human stage,2896,0.10246445410434532
38,Survey of human embryonic development,endothelial cell of vascular tree,CL:0002139,male,unknown,12th week post-fertilization human stage,634,0.022431790021462342
39,Survey of human embryonic development,granule cell,CL:0000120,male,unknown,16th week post-fertilization human stage,15762,0.5576811897764817
40,Survey of human embryonic development,Purkinje cell,CL:0000121,male,unknown,16th week post-fertilization human stage,58623,2.074162186795247
41,Survey of human embryonic development,stellate neuron,CL:0000122,male,unknown,16th week post-fertilization human stage,13700,0.4847248001483187
42,Survey of human embryonic development,neuron associated cell (sensu Vertebrata),CL:0000123,male,unknown,16th week post-fertilization human stage,10328,0.3654188128417398
43,Survey of human embryonic development,glial cell,CL:0000125,male,unknown,16th week post-fertilization human stage,4891,0.17305029179017714
44,Survey of human embryonic development,macroglial cell,CL:0000126,male,unknown,16th week post-fertilization human stage,5096,0.18030347310626513
45,Survey of human embryonic development,astrocyte,CL:0000127,male,unknown,16th week post-fertilization human stage,38780,1.3720896167702044
46,Survey of human embryonic development,oligodendrocyte,CL:0000128,male,unknown,16th week post-fertilization human stage,2720,0.09623733258419175
47,Survey of human embryonic development,microglial cell,CL:0000129,male,unknown,16th week post-fertilization human stage,618,0.021865688065084744
48,Survey of human embryonic development,inhibitory interneuron,CL:0000498,male,unknown,16th week post-fertilization human stage,22787,0.806235329998521
49,Survey of human embryonic development,neuron,CL:0000540,male,unknown,16th week post-fertilization human stage,3825,0.13533374894651964
50,Survey of human embryonic development,neuronal brush cell,CL:0000555,male,unknown,16th week post-fertilization human stage,9908,0.35055863648682783
51,Survey of human embryonic development,endothelial cell of vascular tree,CL:0002139,male,unknown,16th week post-fertilization human stage,1486,0.05257671919856946
52,Survey of human embryonic development,granule cell,CL:0000120,male,unknown,17th week post-fertilization human stage,36273,1.2833885164802894
53,Survey of human embryonic development,Purkinje cell,CL:0000121,male,unknown,17th week post-fertilization human stage,84449,2.9879215071332386
54,Survey of human embryonic development,stellate neuron,CL:0000122,male,unknown,17th week post-fertilization human stage,15296,0.5411934702969842
55,Survey of human embryonic development,neuron associated cell (sensu Vertebrata),CL:0000123,male,unknown,17th week post-fertilization human stage,22840,0.8081105427290218
56,Survey of human embryonic development,glial cell,CL:0000125,male,unknown,17th week post-fertilization human stage,8873,0.313938916183652
57,Survey of human embryonic development,macroglial cell,CL:0000126,male,unknown,17th week post-fertilization human stage,7450,0.2635912234383193
58,Survey of human embryonic development,astrocyte,CL:0000127,male,unknown,17th week post-fertilization human stage,111325,3.938831268358509
59,Survey of human embryonic development,oligodendrocyte,CL:0000128,male,unknown,17th week post-fertilization human stage,5994,0.21207594540795785
60,Survey of human embryonic development,microglial cell,CL:0000129,male,unknown,17th week post-fertilization human stage,1336,0.04726951335752947
61,Survey of human embryonic development,inhibitory interneuron,CL:0000498,male,unknown,17th week post-fertilization human stage,39287,1.3900279725129194
62,Survey of human embryonic development,neuron,CL:0000540,male,unknown,17th week post-fertilization human stage,5121,0.18118800741310512
63,Survey of human embryonic development,neuronal brush cell,CL:0000555,male,unknown,17th week post-fertilization human stage,18596,0.6579519987998639
64,Survey of human embryonic development,endothelial cell of vascular tree,CL:0002139,male,unknown,17th week post-fertilization human stage,3043,0.10766551582856451
65,Survey of human embryonic development,astrocyte,CL:0000127,female,unknown,15th week post-fertilization human stage,334,0.011817378339382368
66,Survey of human embryonic development,oligodendrocyte,CL:0000128,female,unknown,15th week post-fertilization human stage,990,0.0350275585508639
67,Survey of human embryonic development,microglial cell,CL:0000129,female,unknown,15th week post-fertilization human stage,548,0.019388992005932748
68,Survey of human embryonic development,neuron,CL:0000540,female,unknown,15th week post-fertilization human stage,3,0.00010614411682079972
69,Survey of human embryonic development,megakaryocyte,CL:0000556,female,unknown,15th week post-fertilization human stage,5,0.00017690686136799953
70,Survey of human embryonic development,endothelial cell of vascular tree,CL:0002139,female,unknown,15th week post-fertilization human stage,1627,0.05756549268914705
71,Survey of human embryonic development,inhibitory neuron,CL:0008029,female,unknown,15th week post-fertilization human stage,27331,0.967008285609759
72,Survey of human embryonic development,excitatory neuron,CL:0008030,female,unknown,15th week post-fertilization human stage,250853,8.875523378949357
73,Survey of human embryonic development,astrocyte,CL:0000127,female,unknown,16th week post-fertilization human stage,1333,0.04716336924070867
74,Survey of human embryonic development,oligodendrocyte,CL:0000128,female,unknown,16th week post-fertilization human stage,800,0.028305097818879923
75,Survey of human embryonic development,microglial cell,CL:0000129,female,unknown,16th week post-fertilization human stage,152,0.005377968585587186
76,Survey of human embryonic development,neuron,CL:0000540,female,unknown,16th week post-fertilization human stage,2041,0.07221338081041741
77,Survey of human embryonic development,megakaryocyte,CL:0000556,female,unknown,16th week post-fertilization human stage,2,7.076274454719981e-05
78,Survey of human embryonic development,endothelial cell of vascular tree,CL:0002139,female,unknown,16th week post-fertilization human stage,347,0.012277336178939167
79,Survey of human embryonic development,inhibitory neuron,CL:0008029,female,unknown,16th week post-fertilization human stage,9979,0.35307071391825345
80,Survey of human embryonic development,excitatory neuron,CL:0008030,female,unknown,16th week post-fertilization human stage,121359,4.293847957751811
81,Survey of human embryonic development,astrocyte,CL:0000127,male,unknown,12th week post-fertilization human stage,19506,0.6901490475688398
82,Survey of human embryonic development,oligodendrocyte,CL:0000128,male,unknown,12th week post-fertilization human stage,7661,0.27105669298804885
83,Survey of human embryonic development,microglial cell,CL:0000129,male,unknown,12th week post-fertilization human stage,1791,0.06336803774201744
84,Survey of human embryonic development,neuron,CL:0000540,male,unknown,12th week post-fertilization human stage,29803,1.054471037870098
85,Survey of human embryonic development,megakaryocyte,CL:0000556,male,unknown,12th week post-fertilization human stage,10,0.00035381372273599905
86,Survey of human embryonic development,endothelial cell of vascular tree,CL:0002139,male,unknown,12th week post-fertilization human stage,3370,0.11923522456203169
87,Survey of human embryonic development,inhibitory neuron,CL:0008029,male,unknown,12th week post-fertilization human stage,138536,4.901593789295436
88,Survey of human embryonic development,excitatory neuron,CL:0008030,male,unknown,12th week post-fertilization human stage,247566,8.759224808286033
89,Survey of human embryonic development,astrocyte,CL:0000127,male,unknown,15th week post-fertilization human stage,18417,0.6516187331628895
90,Survey of human embryonic development,oligodendrocyte,CL:0000128,male,unknown,15th week post-fertilization human stage,6006,0.21250052187524104
91,Survey of human embryonic development,microglial cell,CL:0000129,male,unknown,15th week post-fertilization human stage,1306,0.04620807218932148
92,Survey of human embryonic development,neuron,CL:0000540,male,unknown,15th week post-fertilization human stage,25121,0.8888154528851033
93,Survey of human embryonic development,megakaryocyte,CL:0000556,male,unknown,15th week post-fertilization human stage,16,0.0005661019563775985
94,Survey of human embryonic development,endothelial cell of vascular tree,CL:0002139,male,unknown,15th week post-fertilization human stage,3124,0.1105314069827261
95,Survey of human embryonic development,inhibitory neuron,CL:0008029,male,unknown,15th week post-fertilization human stage,133650,4.728720404366627
96,Survey of human embryonic development,excitatory neuron,CL:0008030,male,unknown,15th week post-fertilization human stage,467066,16.525436022341214
97,Survey of human embryonic development,astrocyte,CL:0000127,male,unknown,16th week post-fertilization human stage,274,0.009694496002966374
98,Survey of human embryonic development,oligodendrocyte,CL:0000128,male,unknown,16th week post-fertilization human stage,160,0.005661019563775985
99,Survey of human embryonic development,microglial cell,CL:0000129,male,unknown,16th week post-fertilization human stage,44,0.0015567803800383957
100,Survey of human embryonic development,neuron,CL:0000540,male,unknown,16th week post-fertilization human stage,147,0.005201061724219186
101,Survey of human embryonic development,endothelial cell of vascular tree,CL:0002139,male,unknown,16th week post-fertilization human stage,84,0.002972035270982392
102,Survey of human embryonic development,inhibitory neuron,CL:0008029,male,unknown,16th week post-fertilization human stage,3264,0.1154847991010301
103,Survey of human embryonic development,excitatory neuron,CL:0008030,male,unknown,16th week post-fertilization human stage,25046,0.8861618499645834
104,Survey of human embryonic development,astrocyte,CL:0000127,male,unknown,17th week post-fertilization human stage,9141,0.32342112395297673
105,Survey of human embryonic development,oligodendrocyte,CL:0000128,male,unknown,17th week post-fertilization human stage,1927,0.06817990437122702
106,Survey of human embryonic development,microglial cell,CL:0000129,male,unknown,17th week post-fertilization human stage,615,0.021759543948263942
107,Survey of human embryonic development,neuron,CL:0000540,male,unknown,17th week post-fertilization human stage,3872,0.13699667344337885
108,Survey of human embryonic development,megakaryocyte,CL:0000556,male,unknown,17th week post-fertilization human stage,3,0.00010614411682079972
109,Survey of human embryonic development,endothelial cell of vascular tree,CL:0002139,male,unknown,17th week post-fertilization human stage,797,0.028198953702059125
110,Survey of human embryonic development,inhibitory neuron,CL:0008029,male,unknown,17th week post-fertilization human stage,36937,1.30688174766996
111,Survey of human embryonic development,excitatory neuron,CL:0008030,male,unknown,17th week post-fertilization human stage,131382,4.648475452050103
