,dataset_name,cell_type,cell_type_ontology_id,sex,race,development_stage,count,percentage
0,VLMC - MTG: Seattle Alzheimer's Disease Atlas (SEA-AD),vascular leptomeningeal cell,CL:4023051,female,European,human adult stage,1182,60.09150991357397
1,VLMC - MTG: Seattle Alzheimer's Disease Atlas (SEA-AD),vascular leptomeningeal cell,CL:4023051,female,admixed ancestry,human adult stage,64,3.253685815963396
2,VLMC - MTG: Seattle Alzheimer's Disease Atlas (SEA-AD),vascular leptomeningeal cell,CL:4023051,male,Asian,human adult stage,31,1.5760040671072701
3,VLMC - MTG: Seattle Alzheimer's Disease Atlas (SEA-AD),vascular leptomeningeal cell,CL:4023051,male,European,human adult stage,690,35.078800203355364
