,dataset_name,cell_type,sex,race,count,percentage
0,Single-soma transcriptomics of tangle-bearing neurons in Alzheimer’s disease - Inhibitory,inhibitory interneuron,female,unknown,1769,15.430914166085136
1,Single-soma transcriptomics of tangle-bearing neurons in Alzheimer’s disease - Inhibitory,inhibitory interneuron,female,African American,960,8.37404047452896
2,Single-soma transcriptomics of tangle-bearing neurons in Alzheimer’s disease - Inhibitory,inhibitory interneuron,male,unknown,2429,21.188066992323794
3,Single-soma transcriptomics of tangle-bearing neurons in Alzheimer’s disease - Inhibitory,inhibitory interneuron,male,European,1899,16.5648988136776
4,Single-soma transcriptomics of tangle-bearing neurons in Alzheimer’s disease - Inhibitory,inhibitory interneuron,male,Hispanic or Latin American,1254,10.938590369853454
5,Single-soma transcriptomics of tangle-bearing neurons in Alzheimer’s disease - Inhibitory,inhibitory interneuron,male,European,2097,18.2920446615492
6,Single-soma transcriptomics of tangle-bearing neurons in Alzheimer’s disease - Inhibitory,inhibitory interneuron,male,unknown,1056,9.211444521981857
