,dataset_name,cell_type,cell_type_ontology_id,sex,race,count,percentage
0,L5 ET - MTG: Seattle Alzheimer's Disease Atlas (SEA-AD),L5 extratelencephalic projecting glutamatergic cortical neuron,CL:4023041,female,European,813,49.877300613496935
1,L5 ET - MTG: Seattle Alzheimer's Disease Atlas (SEA-AD),L5 extratelencephalic projecting glutamatergic cortical neuron,CL:4023041,female,"Greater Middle Eastern  (Middle Eastern, North African or Persian)",16,0.98159509202454
2,L5 ET - MTG: Seattle Alzheimer's Disease Atlas (SEA-AD),L5 extratelencephalic projecting glutamatergic cortical neuron,CL:4023041,female,admixed ancestry,42,2.5766871165644174
3,L5 ET - MTG: Seattle Alzheimer's Disease Atlas (SEA-AD),L5 extratelencephalic projecting glutamatergic cortical neuron,CL:4023041,male,Asian,43,2.638036809815951
4,L5 ET - MTG: Seattle Alzheimer's Disease Atlas (SEA-AD),L5 extratelencephalic projecting glutamatergic cortical neuron,CL:4023041,male,European,716,43.92638036809816
