,dataset_name,cell_type,cell_type_ontology_id,sex,race,count,percentage
0,Lamp5_Lhx6 - MTG: Seattle Alzheimer's Disease Atlas (SEA-AD),Lamp5 GABAergic cortical interneuron,CL:4023011,female,European,6423,51.49110149110149
1,Lamp5_Lhx6 - MTG: Seattle Alzheimer's Disease Atlas (SEA-AD),Lamp5 GABAergic cortical interneuron,CL:4023011,female,"Greater Middle Eastern  (Middle Eastern, North African or Persian)",129,1.034151034151034
2,Lamp5_Lhx6 - MTG: Seattle Alzheimer's Disease Atlas (SEA-AD),Lamp5 GABAergic cortical interneuron,CL:4023011,female,admixed ancestry,283,2.268718935385602
3,Lamp5_Lhx6 - MTG: Seattle Alzheimer's Disease Atlas (SEA-AD),Lamp5 GABAergic cortical interneuron,CL:4023011,male,Asian,277,2.220618887285554
4,Lamp5_Lhx6 - MTG: Seattle Alzheimer's Disease Atlas (SEA-AD),Lamp5 GABAergic cortical interneuron,CL:4023011,male,European,5362,42.98540965207632
