,dataset_name,cell_type,sex,race,count,percentage
0,L2/3 IT - MTG: Seattle Alzheimer's Disease Atlas (SEA-AD),L2/3-6 intratelencephalic projecting glutamatergic cortical neuron,female,European,94934,44.54088646376309
1,L2/3 IT - MTG: Seattle Alzheimer's Disease Atlas (SEA-AD),L2/3-6 intratelencephalic projecting glutamatergic cortical neuron,female,"Greater Middle Eastern  (Middle Eastern, North African or Persian)",367,0.1721881025997119
2,L2/3 IT - MTG: Seattle Alzheimer's Disease Atlas (SEA-AD),L2/3-6 intratelencephalic projecting glutamatergic cortical neuron,female,admixed ancestry,6834,3.2063582920066245
3,L2/3 IT - MTG: Seattle Alzheimer's Disease Atlas (SEA-AD),L2/3-6 intratelencephalic projecting glutamatergic cortical neuron,male,Asian,4839,2.270349396403286
4,L2/3 IT - MTG: Seattle Alzheimer's Disease Atlas (SEA-AD),L2/3-6 intratelencephalic projecting glutamatergic cortical neuron,male,European,106165,49.81021774522729
