,dataset_name,cell_type,cell_type_ontology_id,sex,race,development_stage,count,percentage
0,Global,mast cell,CL:0000097,female,unknown,eighth decade human stage,1,0.001389622300658681
1,Global,macrophage,CL:0000235,female,unknown,eighth decade human stage,56,0.07781884883688614
2,Global,CD4-positive helper T cell,CL:0000492,female,unknown,eighth decade human stage,41,0.05697451432700592
3,Global,lymphocyte,CL:0000542,female,unknown,eighth decade human stage,17,0.023623579111197578
4,Global,animal cell,CL:0000548,female,unknown,eighth decade human stage,34,0.047247158222395155
5,Global,erythroid lineage cell,CL:0000764,female,unknown,eighth decade human stage,7,0.009727356104610767
6,Global,plasmacytoid dendritic cell,CL:0000784,female,unknown,eighth decade human stage,10,0.013896223006586808
7,Global,plasma cell,CL:0000786,female,unknown,eighth decade human stage,95,0.1320141185625747
8,Global,memory B cell,CL:0000787,female,unknown,eighth decade human stage,1174,1.6314165809732915
9,Global,naive B cell,CL:0000788,female,unknown,eighth decade human stage,603,0.8379422472971847
10,Global,alpha-beta T cell,CL:0000789,female,unknown,eighth decade human stage,120,0.1667546760790417
11,Global,gamma-delta T cell,CL:0000798,female,unknown,eighth decade human stage,237,0.32934048525610743
12,Global,regulatory T cell,CL:0000815,female,unknown,eighth decade human stage,145,0.20149523359550875
13,Global,germinal center B cell,CL:0000844,female,unknown,eighth decade human stage,10,0.013896223006586808
14,Global,classical monocyte,CL:0000860,female,unknown,eighth decade human stage,315,0.4377310247074845
15,Global,non-classical monocyte,CL:0000875,female,unknown,eighth decade human stage,49,0.06809149273227537
16,Global,"naive thymus-derived CD4-positive, alpha-beta T cell",CL:0000895,female,unknown,eighth decade human stage,122,0.16953392068035908
17,Global,"naive thymus-derived CD8-positive, alpha-beta T cell",CL:0000900,female,unknown,eighth decade human stage,7,0.009727356104610767
18,Global,"effector memory CD4-positive, alpha-beta T cell",CL:0000905,female,unknown,eighth decade human stage,157,0.21817070120341292
19,Global,"CD8-positive, alpha-beta memory T cell",CL:0000909,female,unknown,eighth decade human stage,15,0.020844334509880214
20,Global,"CD16-negative, CD56-bright natural killer cell, human",CL:0000938,female,unknown,eighth decade human stage,121,0.1681442983797004
21,Global,"CD16-positive, CD56-dim natural killer cell, human",CL:0000939,female,unknown,eighth decade human stage,225,0.3126650176482032
