,cell_type,sex,race,count,percentage
0,native cell,male,Hispanic or Latin American,1135,16.26074498567335
1,endothelial cell of artery,male,Hispanic or Latin American,420,6.017191977077363
2,native cell,male,European,1141,16.346704871060172
3,endothelial cell of artery,male,European,794,11.375358166189113
4,native cell,male,European,1141,16.346704871060172
5,endothelial cell of artery,male,European,794,11.375358166189113
6,native cell,male,Hispanic or Latin American,1135,16.26074498567335
7,endothelial cell of artery,male,Hispanic or Latin American,420,6.017191977077363
