,bar_graph_portal_id,dataset_id,collection_id,url
11,2993616d-12b8-477a-b8dd-3c9415d92119_2046.csv,2993616d-12b8-477a-b8dd-3c9415d92119,17481d16-ee44-49e5-bcf0-28c0780d8c4a,https://api.cellxgene.cziscience.com/dp/v1/collections/17481d16-ee44-49e5-bcf0-28c0780d8c4a#2046_2993616d-12b8-477a-b8dd-3c9415d92119
12,09b6355c-f181-4675-88ac-8b08bb804d17_HT-243.csv,09b6355c-f181-4675-88ac-8b08bb804d17,dfc09a93-bce0-4c77-893d-e153d1b7f9fa,https://api.cellxgene.cziscience.com/dp/v1/collections/dfc09a93-bce0-4c77-893d-e153d1b7f9fa#HT-243_09b6355c-f181-4675-88ac-8b08bb804d17
13,dc4c8ae2-3a90-499b-9ca3-8bd4b7229ad7_Patient09.csv,dc4c8ae2-3a90-499b-9ca3-8bd4b7229ad7,a18474f4-ff1e-4864-af69-270b956cee5b,https://api.cellxgene.cziscience.com/dp/v1/collections/a18474f4-ff1e-4864-af69-270b956cee5b#Patient09_dc4c8ae2-3a90-499b-9ca3-8bd4b7229ad7
14,f909b36b-fb4e-463e-a1f8-53fc39519c9f_T44.csv,f909b36b-fb4e-463e-a1f8-53fc39519c9f,17481d16-ee44-49e5-bcf0-28c0780d8c4a,https://api.cellxgene.cziscience.com/dp/v1/collections/17481d16-ee44-49e5-bcf0-28c0780d8c4a#T44_f909b36b-fb4e-463e-a1f8-53fc39519c9f
15,6a66367f-1cb7-48c1-a5a3-d924ce15e1ee_Patient12.csv,6a66367f-1cb7-48c1-a5a3-d924ce15e1ee,a18474f4-ff1e-4864-af69-270b956cee5b,https://api.cellxgene.cziscience.com/dp/v1/collections/a18474f4-ff1e-4864-af69-270b956cee5b#Patient12_6a66367f-1cb7-48c1-a5a3-d924ce15e1ee
16,e09e81de-a537-4a60-ac60-209802e3224e_S1056.csv,e09e81de-a537-4a60-ac60-209802e3224e,7651ac1a-f947-463a-9223-a9e408a41989,https://api.cellxgene.cziscience.com/dp/v1/collections/7651ac1a-f947-463a-9223-a9e408a41989#S1056_e09e81de-a537-4a60-ac60-209802e3224e
17,f2b2af79-466e-4032-bfef-9128ca41c7f6_Patient08.csv,f2b2af79-466e-4032-bfef-9128ca41c7f6,a18474f4-ff1e-4864-af69-270b956cee5b,https://api.cellxgene.cziscience.com/dp/v1/collections/a18474f4-ff1e-4864-af69-270b956cee5b#Patient08_f2b2af79-466e-4032-bfef-9128ca41c7f6
18,e09e81de-a537-4a60-ac60-209802e3224e_S1100A.csv,e09e81de-a537-4a60-ac60-209802e3224e,7651ac1a-f947-463a-9223-a9e408a41989,https://api.cellxgene.cziscience.com/dp/v1/collections/7651ac1a-f947-463a-9223-a9e408a41989#S1100A_e09e81de-a537-4a60-ac60-209802e3224e
19,6a66367f-1cb7-48c1-a5a3-d924ce15e1ee_Wang02.csv,6a66367f-1cb7-48c1-a5a3-d924ce15e1ee,a18474f4-ff1e-4864-af69-270b956cee5b,https://api.cellxgene.cziscience.com/dp/v1/collections/a18474f4-ff1e-4864-af69-270b956cee5b#Wang02_6a66367f-1cb7-48c1-a5a3-d924ce15e1ee
20,f2b2af79-466e-4032-bfef-9128ca41c7f6_Patient09.csv,f2b2af79-466e-4032-bfef-9128ca41c7f6,a18474f4-ff1e-4864-af69-270b956cee5b,https://api.cellxgene.cziscience.com/dp/v1/collections/a18474f4-ff1e-4864-af69-270b956cee5b#Patient09_f2b2af79-466e-4032-bfef-9128ca41c7f6
21,2993616d-12b8-477a-b8dd-3c9415d92119_2043.csv,2993616d-12b8-477a-b8dd-3c9415d92119,17481d16-ee44-49e5-bcf0-28c0780d8c4a,https://api.cellxgene.cziscience.com/dp/v1/collections/17481d16-ee44-49e5-bcf0-28c0780d8c4a#2043_2993616d-12b8-477a-b8dd-3c9415d92119
22,771fe5d8-a50d-4c89-b2c9-952be3ee927f_102141.csv,771fe5d8-a50d-4c89-b2c9-952be3ee927f,5c868b6f-62c5-4532-9d7f-a346ad4b50a7,https://api.cellxgene.cziscience.com/dp/v1/collections/5c868b6f-62c5-4532-9d7f-a346ad4b50a7#102141_771fe5d8-a50d-4c89-b2c9-952be3ee927f
23,cf18e897-e8b2-4e60-b03d-f587d38596ad_158160.csv,cf18e897-e8b2-4e60-b03d-f587d38596ad,5c868b6f-62c5-4532-9d7f-a346ad4b50a7,https://api.cellxgene.cziscience.com/dp/v1/collections/5c868b6f-62c5-4532-9d7f-a346ad4b50a7#158160_cf18e897-e8b2-4e60-b03d-f587d38596ad
24,6a66367f-1cb7-48c1-a5a3-d924ce15e1ee_Patient07.csv,6a66367f-1cb7-48c1-a5a3-d924ce15e1ee,a18474f4-ff1e-4864-af69-270b956cee5b,https://api.cellxgene.cziscience.com/dp/v1/collections/a18474f4-ff1e-4864-af69-270b956cee5b#Patient07_6a66367f-1cb7-48c1-a5a3-d924ce15e1ee
25,dc4c8ae2-3a90-499b-9ca3-8bd4b7229ad7_Patient08.csv,dc4c8ae2-3a90-499b-9ca3-8bd4b7229ad7,a18474f4-ff1e-4864-af69-270b956cee5b,https://api.cellxgene.cziscience.com/dp/v1/collections/a18474f4-ff1e-4864-af69-270b956cee5b#Patient08_dc4c8ae2-3a90-499b-9ca3-8bd4b7229ad7
26,2993616d-12b8-477a-b8dd-3c9415d92119_2121.csv,2993616d-12b8-477a-b8dd-3c9415d92119,17481d16-ee44-49e5-bcf0-28c0780d8c4a,https://api.cellxgene.cziscience.com/dp/v1/collections/17481d16-ee44-49e5-bcf0-28c0780d8c4a#2121_2993616d-12b8-477a-b8dd-3c9415d92119
27,107cfb8a-8faa-46a6-ad31-1ba96fe15fc6_Patient09.csv,107cfb8a-8faa-46a6-ad31-1ba96fe15fc6,a18474f4-ff1e-4864-af69-270b956cee5b,https://api.cellxgene.cziscience.com/dp/v1/collections/a18474f4-ff1e-4864-af69-270b956cee5b#Patient09_107cfb8a-8faa-46a6-ad31-1ba96fe15fc6
28,713a4e11-e4b3-4209-830d-8daf4d58a7f2_158160.csv,713a4e11-e4b3-4209-830d-8daf4d58a7f2,5c868b6f-62c5-4532-9d7f-a346ad4b50a7,https://api.cellxgene.cziscience.com/dp/v1/collections/5c868b6f-62c5-4532-9d7f-a346ad4b50a7#158160_713a4e11-e4b3-4209-830d-8daf4d58a7f2
29,107cfb8a-8faa-46a6-ad31-1ba96fe15fc6_Patient08.csv,107cfb8a-8faa-46a6-ad31-1ba96fe15fc6,a18474f4-ff1e-4864-af69-270b956cee5b,https://api.cellxgene.cziscience.com/dp/v1/collections/a18474f4-ff1e-4864-af69-270b956cee5b#Patient08_107cfb8a-8faa-46a6-ad31-1ba96fe15fc6
30,2993616d-12b8-477a-b8dd-3c9415d92119_2134.csv,2993616d-12b8-477a-b8dd-3c9415d92119,17481d16-ee44-49e5-bcf0-28c0780d8c4a,https://api.cellxgene.cziscience.com/dp/v1/collections/17481d16-ee44-49e5-bcf0-28c0780d8c4a#2134_2993616d-12b8-477a-b8dd-3c9415d92119
31,f909b36b-fb4e-463e-a1f8-53fc39519c9f_T057.csv,f909b36b-fb4e-463e-a1f8-53fc39519c9f,17481d16-ee44-49e5-bcf0-28c0780d8c4a,https://api.cellxgene.cziscience.com/dp/v1/collections/17481d16-ee44-49e5-bcf0-28c0780d8c4a#T057_f909b36b-fb4e-463e-a1f8-53fc39519c9f
32,1e7713ad-b371-465a-acd8-6959c8ea905f_ABF.csv,1e7713ad-b371-465a-acd8-6959c8ea905f,60358420-6055-411d-ba4f-e8ac80682a2e,https://api.cellxgene.cziscience.com/dp/v1/collections/60358420-6055-411d-ba4f-e8ac80682a2e#ABF_1e7713ad-b371-465a-acd8-6959c8ea905f
33,1e7713ad-b371-465a-acd8-6959c8ea905f_ACB.csv,1e7713ad-b371-465a-acd8-6959c8ea905f,60358420-6055-411d-ba4f-e8ac80682a2e,https://api.cellxgene.cziscience.com/dp/v1/collections/60358420-6055-411d-ba4f-e8ac80682a2e#ACB_1e7713ad-b371-465a-acd8-6959c8ea905f
34,f909b36b-fb4e-463e-a1f8-53fc39519c9f_T024.csv,f909b36b-fb4e-463e-a1f8-53fc39519c9f,17481d16-ee44-49e5-bcf0-28c0780d8c4a,https://api.cellxgene.cziscience.com/dp/v1/collections/17481d16-ee44-49e5-bcf0-28c0780d8c4a#T024_f909b36b-fb4e-463e-a1f8-53fc39519c9f
35,09b6355c-f181-4675-88ac-8b08bb804d17_HT-236.csv,09b6355c-f181-4675-88ac-8b08bb804d17,dfc09a93-bce0-4c77-893d-e153d1b7f9fa,https://api.cellxgene.cziscience.com/dp/v1/collections/dfc09a93-bce0-4c77-893d-e153d1b7f9fa#HT-236_09b6355c-f181-4675-88ac-8b08bb804d17
36,153ddfb5-c677-47fd-b584-7f9157fca6b3_Donor 3.csv,153ddfb5-c677-47fd-b584-7f9157fca6b3,64b24fda-6591-4ce1-89e7-33eb6c43ad7b,https://api.cellxgene.cziscience.com/dp/v1/collections/64b24fda-6591-4ce1-89e7-33eb6c43ad7b#Donor 3_153ddfb5-c677-47fd-b584-7f9157fca6b3
37,d4e0d155-96a7-4fe8-af18-f7194d4310f3_Patient08.csv,d4e0d155-96a7-4fe8-af18-f7194d4310f3,a18474f4-ff1e-4864-af69-270b956cee5b,https://api.cellxgene.cziscience.com/dp/v1/collections/a18474f4-ff1e-4864-af69-270b956cee5b#Patient08_d4e0d155-96a7-4fe8-af18-f7194d4310f3
38,d4e0d155-96a7-4fe8-af18-f7194d4310f3_Patient09.csv,d4e0d155-96a7-4fe8-af18-f7194d4310f3,a18474f4-ff1e-4864-af69-270b956cee5b,https://api.cellxgene.cziscience.com/dp/v1/collections/a18474f4-ff1e-4864-af69-270b956cee5b#Patient09_d4e0d155-96a7-4fe8-af18-f7194d4310f3
39,153ddfb5-c677-47fd-b584-7f9157fca6b3_Donor 2.csv,153ddfb5-c677-47fd-b584-7f9157fca6b3,64b24fda-6591-4ce1-89e7-33eb6c43ad7b,https://api.cellxgene.cziscience.com/dp/v1/collections/64b24fda-6591-4ce1-89e7-33eb6c43ad7b#Donor 2_153ddfb5-c677-47fd-b584-7f9157fca6b3
40,2993616d-12b8-477a-b8dd-3c9415d92119_2026.csv,2993616d-12b8-477a-b8dd-3c9415d92119,17481d16-ee44-49e5-bcf0-28c0780d8c4a,https://api.cellxgene.cziscience.com/dp/v1/collections/17481d16-ee44-49e5-bcf0-28c0780d8c4a#2026_2993616d-12b8-477a-b8dd-3c9415d92119
41,ea349887-1948-4e42-aa14-9d4311cb73ae_D496.csv,ea349887-1948-4e42-aa14-9d4311cb73ae,62ef75e4-cbea-454e-a0ce-998ec40223d3,https://api.cellxgene.cziscience.com/dp/v1/collections/62ef75e4-cbea-454e-a0ce-998ec40223d3#D496_ea349887-1948-4e42-aa14-9d4311cb73ae
42,771fe5d8-a50d-4c89-b2c9-952be3ee927f_158160.csv,771fe5d8-a50d-4c89-b2c9-952be3ee927f,5c868b6f-62c5-4532-9d7f-a346ad4b50a7,https://api.cellxgene.cziscience.com/dp/v1/collections/5c868b6f-62c5-4532-9d7f-a346ad4b50a7#158160_771fe5d8-a50d-4c89-b2c9-952be3ee927f
43,7ae94573-bd9b-40e2-b1ca-d0db42d20c2b_TSP2.csv,7ae94573-bd9b-40e2-b1ca-d0db42d20c2b,e5f58829-1a66-40b5-a624-9046778e74f5,https://api.cellxgene.cziscience.com/dp/v1/collections/e5f58829-1a66-40b5-a624-9046778e74f5#TSP2_7ae94573-bd9b-40e2-b1ca-d0db42d20c2b
44,cf18e897-e8b2-4e60-b03d-f587d38596ad_102141.csv,cf18e897-e8b2-4e60-b03d-f587d38596ad,5c868b6f-62c5-4532-9d7f-a346ad4b50a7,https://api.cellxgene.cziscience.com/dp/v1/collections/5c868b6f-62c5-4532-9d7f-a346ad4b50a7#102141_cf18e897-e8b2-4e60-b03d-f587d38596ad
45,40835588-540d-4d0b-a3bd-5bf95c49bd2d_Patient12.csv,40835588-540d-4d0b-a3bd-5bf95c49bd2d,a18474f4-ff1e-4864-af69-270b956cee5b,https://api.cellxgene.cziscience.com/dp/v1/collections/a18474f4-ff1e-4864-af69-270b956cee5b#Patient12_40835588-540d-4d0b-a3bd-5bf95c49bd2d
46,ea349887-1948-4e42-aa14-9d4311cb73ae_A31.csv,ea349887-1948-4e42-aa14-9d4311cb73ae,62ef75e4-cbea-454e-a0ce-998ec40223d3,https://api.cellxgene.cziscience.com/dp/v1/collections/62ef75e4-cbea-454e-a0ce-998ec40223d3#A31_ea349887-1948-4e42-aa14-9d4311cb73ae
47,153ddfb5-c677-47fd-b584-7f9157fca6b3_Donor 1.csv,153ddfb5-c677-47fd-b584-7f9157fca6b3,64b24fda-6591-4ce1-89e7-33eb6c43ad7b,https://api.cellxgene.cziscience.com/dp/v1/collections/64b24fda-6591-4ce1-89e7-33eb6c43ad7b#Donor 1_153ddfb5-c677-47fd-b584-7f9157fca6b3
48,09b6355c-f181-4675-88ac-8b08bb804d17_HT-234.csv,09b6355c-f181-4675-88ac-8b08bb804d17,dfc09a93-bce0-4c77-893d-e153d1b7f9fa,https://api.cellxgene.cziscience.com/dp/v1/collections/dfc09a93-bce0-4c77-893d-e153d1b7f9fa#HT-234_09b6355c-f181-4675-88ac-8b08bb804d17
49,713a4e11-e4b3-4209-830d-8daf4d58a7f2_102141.csv,713a4e11-e4b3-4209-830d-8daf4d58a7f2,5c868b6f-62c5-4532-9d7f-a346ad4b50a7,https://api.cellxgene.cziscience.com/dp/v1/collections/5c868b6f-62c5-4532-9d7f-a346ad4b50a7#102141_713a4e11-e4b3-4209-830d-8daf4d58a7f2
50,40835588-540d-4d0b-a3bd-5bf95c49bd2d_Patient07.csv,40835588-540d-4d0b-a3bd-5bf95c49bd2d,a18474f4-ff1e-4864-af69-270b956cee5b,https://api.cellxgene.cziscience.com/dp/v1/collections/a18474f4-ff1e-4864-af69-270b956cee5b#Patient07_40835588-540d-4d0b-a3bd-5bf95c49bd2d
51,13c0b826-87e9-4c86-8412-1bf76dc19fb2_TSP14.csv,13c0b826-87e9-4c86-8412-1bf76dc19fb2,e5f58829-1a66-40b5-a624-9046778e74f5,https://api.cellxgene.cziscience.com/dp/v1/collections/e5f58829-1a66-40b5-a624-9046778e74f5#TSP14_13c0b826-87e9-4c86-8412-1bf76dc19fb2
52,e897a612-f8ec-4e5b-a620-28c2b701d787_Fetal 6_7_8_9.csv,e897a612-f8ec-4e5b-a620-28c2b701d787,60358420-6055-411d-ba4f-e8ac80682a2e,https://api.cellxgene.cziscience.com/dp/v1/collections/60358420-6055-411d-ba4f-e8ac80682a2e#9_e897a612-f8ec-4e5b-a620-28c2b701d787
53,f909b36b-fb4e-463e-a1f8-53fc39519c9f_T036.csv,f909b36b-fb4e-463e-a1f8-53fc39519c9f,17481d16-ee44-49e5-bcf0-28c0780d8c4a,https://api.cellxgene.cziscience.com/dp/v1/collections/17481d16-ee44-49e5-bcf0-28c0780d8c4a#T036_f909b36b-fb4e-463e-a1f8-53fc39519c9f
54,c35af4e7-8152-4a40-8777-0bf74e6f0889_HT-188.csv,c35af4e7-8152-4a40-8777-0bf74e6f0889,dfc09a93-bce0-4c77-893d-e153d1b7f9fa,https://api.cellxgene.cziscience.com/dp/v1/collections/dfc09a93-bce0-4c77-893d-e153d1b7f9fa#HT-188_c35af4e7-8152-4a40-8777-0bf74e6f0889
55,ea349887-1948-4e42-aa14-9d4311cb73ae_A35.csv,ea349887-1948-4e42-aa14-9d4311cb73ae,62ef75e4-cbea-454e-a0ce-998ec40223d3,https://api.cellxgene.cziscience.com/dp/v1/collections/62ef75e4-cbea-454e-a0ce-998ec40223d3#A35_ea349887-1948-4e42-aa14-9d4311cb73ae
56,cf18e897-e8b2-4e60-b03d-f587d38596ad_152638.csv,cf18e897-e8b2-4e60-b03d-f587d38596ad,5c868b6f-62c5-4532-9d7f-a346ad4b50a7,https://api.cellxgene.cziscience.com/dp/v1/collections/5c868b6f-62c5-4532-9d7f-a346ad4b50a7#152638_cf18e897-e8b2-4e60-b03d-f587d38596ad
57,09b6355c-f181-4675-88ac-8b08bb804d17_HT-184.csv,09b6355c-f181-4675-88ac-8b08bb804d17,dfc09a93-bce0-4c77-893d-e153d1b7f9fa,https://api.cellxgene.cziscience.com/dp/v1/collections/dfc09a93-bce0-4c77-893d-e153d1b7f9fa#HT-184_09b6355c-f181-4675-88ac-8b08bb804d17
58,ea349887-1948-4e42-aa14-9d4311cb73ae_582C.csv,ea349887-1948-4e42-aa14-9d4311cb73ae,62ef75e4-cbea-454e-a0ce-998ec40223d3,https://api.cellxgene.cziscience.com/dp/v1/collections/62ef75e4-cbea-454e-a0ce-998ec40223d3#582C_ea349887-1948-4e42-aa14-9d4311cb73ae
59,04d653da-de2c-4dd4-8732-30becd8e2a8a_TSP14.csv,04d653da-de2c-4dd4-8732-30becd8e2a8a,e5f58829-1a66-40b5-a624-9046778e74f5,https://api.cellxgene.cziscience.com/dp/v1/collections/e5f58829-1a66-40b5-a624-9046778e74f5#TSP14_04d653da-de2c-4dd4-8732-30becd8e2a8a
60,f909b36b-fb4e-463e-a1f8-53fc39519c9f_T182.csv,f909b36b-fb4e-463e-a1f8-53fc39519c9f,17481d16-ee44-49e5-bcf0-28c0780d8c4a,https://api.cellxgene.cziscience.com/dp/v1/collections/17481d16-ee44-49e5-bcf0-28c0780d8c4a#T182_f909b36b-fb4e-463e-a1f8-53fc39519c9f
61,ea349887-1948-4e42-aa14-9d4311cb73ae_A37.csv,ea349887-1948-4e42-aa14-9d4311cb73ae,62ef75e4-cbea-454e-a0ce-998ec40223d3,https://api.cellxgene.cziscience.com/dp/v1/collections/62ef75e4-cbea-454e-a0ce-998ec40223d3#A37_ea349887-1948-4e42-aa14-9d4311cb73ae
62,ea349887-1948-4e42-aa14-9d4311cb73ae_A36.csv,ea349887-1948-4e42-aa14-9d4311cb73ae,62ef75e4-cbea-454e-a0ce-998ec40223d3,https://api.cellxgene.cziscience.com/dp/v1/collections/62ef75e4-cbea-454e-a0ce-998ec40223d3#A36_ea349887-1948-4e42-aa14-9d4311cb73ae
63,713a4e11-e4b3-4209-830d-8daf4d58a7f2_152638.csv,713a4e11-e4b3-4209-830d-8daf4d58a7f2,5c868b6f-62c5-4532-9d7f-a346ad4b50a7,https://api.cellxgene.cziscience.com/dp/v1/collections/5c868b6f-62c5-4532-9d7f-a346ad4b50a7#152638_713a4e11-e4b3-4209-830d-8daf4d58a7f2
64,e09e81de-a537-4a60-ac60-209802e3224e_S1143.csv,e09e81de-a537-4a60-ac60-209802e3224e,7651ac1a-f947-463a-9223-a9e408a41989,https://api.cellxgene.cziscience.com/dp/v1/collections/7651ac1a-f947-463a-9223-a9e408a41989#S1143_e09e81de-a537-4a60-ac60-209802e3224e
65,d4e0d155-96a7-4fe8-af18-f7194d4310f3_Wang02.csv,d4e0d155-96a7-4fe8-af18-f7194d4310f3,a18474f4-ff1e-4864-af69-270b956cee5b,https://api.cellxgene.cziscience.com/dp/v1/collections/a18474f4-ff1e-4864-af69-270b956cee5b#Wang02_d4e0d155-96a7-4fe8-af18-f7194d4310f3
66,771fe5d8-a50d-4c89-b2c9-952be3ee927f_157844.csv,771fe5d8-a50d-4c89-b2c9-952be3ee927f,5c868b6f-62c5-4532-9d7f-a346ad4b50a7,https://api.cellxgene.cziscience.com/dp/v1/collections/5c868b6f-62c5-4532-9d7f-a346ad4b50a7#157844_771fe5d8-a50d-4c89-b2c9-952be3ee927f
67,f2b2af79-466e-4032-bfef-9128ca41c7f6_Wang01.csv,f2b2af79-466e-4032-bfef-9128ca41c7f6,a18474f4-ff1e-4864-af69-270b956cee5b,https://api.cellxgene.cziscience.com/dp/v1/collections/a18474f4-ff1e-4864-af69-270b956cee5b#Wang01_f2b2af79-466e-4032-bfef-9128ca41c7f6
68,d170ff04-6da0-4156-a719-f8e1bbefbf53_Fetal 6_7_8_9.csv,d170ff04-6da0-4156-a719-f8e1bbefbf53,60358420-6055-411d-ba4f-e8ac80682a2e,https://api.cellxgene.cziscience.com/dp/v1/collections/60358420-6055-411d-ba4f-e8ac80682a2e#9_d170ff04-6da0-4156-a719-f8e1bbefbf53
69,13c0b826-87e9-4c86-8412-1bf76dc19fb2_TSP2.csv,13c0b826-87e9-4c86-8412-1bf76dc19fb2,e5f58829-1a66-40b5-a624-9046778e74f5,https://api.cellxgene.cziscience.com/dp/v1/collections/e5f58829-1a66-40b5-a624-9046778e74f5#TSP2_13c0b826-87e9-4c86-8412-1bf76dc19fb2
70,cf18e897-e8b2-4e60-b03d-f587d38596ad_101694.csv,cf18e897-e8b2-4e60-b03d-f587d38596ad,5c868b6f-62c5-4532-9d7f-a346ad4b50a7,https://api.cellxgene.cziscience.com/dp/v1/collections/5c868b6f-62c5-4532-9d7f-a346ad4b50a7#101694_cf18e897-e8b2-4e60-b03d-f587d38596ad
71,cf18e897-e8b2-4e60-b03d-f587d38596ad_110216.csv,cf18e897-e8b2-4e60-b03d-f587d38596ad,5c868b6f-62c5-4532-9d7f-a346ad4b50a7,https://api.cellxgene.cziscience.com/dp/v1/collections/5c868b6f-62c5-4532-9d7f-a346ad4b50a7#110216_cf18e897-e8b2-4e60-b03d-f587d38596ad
72,d4e0d155-96a7-4fe8-af18-f7194d4310f3_Wang01.csv,d4e0d155-96a7-4fe8-af18-f7194d4310f3,a18474f4-ff1e-4864-af69-270b956cee5b,https://api.cellxgene.cziscience.com/dp/v1/collections/a18474f4-ff1e-4864-af69-270b956cee5b#Wang01_d4e0d155-96a7-4fe8-af18-f7194d4310f3
73,09b6355c-f181-4675-88ac-8b08bb804d17_HT-228.csv,09b6355c-f181-4675-88ac-8b08bb804d17,dfc09a93-bce0-4c77-893d-e153d1b7f9fa,https://api.cellxgene.cziscience.com/dp/v1/collections/dfc09a93-bce0-4c77-893d-e153d1b7f9fa#HT-228_09b6355c-f181-4675-88ac-8b08bb804d17
74,f2b2af79-466e-4032-bfef-9128ca41c7f6_Wang02.csv,f2b2af79-466e-4032-bfef-9128ca41c7f6,a18474f4-ff1e-4864-af69-270b956cee5b,https://api.cellxgene.cziscience.com/dp/v1/collections/a18474f4-ff1e-4864-af69-270b956cee5b#Wang02_f2b2af79-466e-4032-bfef-9128ca41c7f6
75,c35af4e7-8152-4a40-8777-0bf74e6f0889_HT-185.csv,c35af4e7-8152-4a40-8777-0bf74e6f0889,dfc09a93-bce0-4c77-893d-e153d1b7f9fa,https://api.cellxgene.cziscience.com/dp/v1/collections/dfc09a93-bce0-4c77-893d-e153d1b7f9fa#HT-185_c35af4e7-8152-4a40-8777-0bf74e6f0889
76,771fe5d8-a50d-4c89-b2c9-952be3ee927f_180844.csv,771fe5d8-a50d-4c89-b2c9-952be3ee927f,5c868b6f-62c5-4532-9d7f-a346ad4b50a7,https://api.cellxgene.cziscience.com/dp/v1/collections/5c868b6f-62c5-4532-9d7f-a346ad4b50a7#180844_771fe5d8-a50d-4c89-b2c9-952be3ee927f
77,ea349887-1948-4e42-aa14-9d4311cb73ae_D503.csv,ea349887-1948-4e42-aa14-9d4311cb73ae,62ef75e4-cbea-454e-a0ce-998ec40223d3,https://api.cellxgene.cziscience.com/dp/v1/collections/62ef75e4-cbea-454e-a0ce-998ec40223d3#D503_ea349887-1948-4e42-aa14-9d4311cb73ae
78,713a4e11-e4b3-4209-830d-8daf4d58a7f2_110216.csv,713a4e11-e4b3-4209-830d-8daf4d58a7f2,5c868b6f-62c5-4532-9d7f-a346ad4b50a7,https://api.cellxgene.cziscience.com/dp/v1/collections/5c868b6f-62c5-4532-9d7f-a346ad4b50a7#110216_713a4e11-e4b3-4209-830d-8daf4d58a7f2
79,713a4e11-e4b3-4209-830d-8daf4d58a7f2_101694.csv,713a4e11-e4b3-4209-830d-8daf4d58a7f2,5c868b6f-62c5-4532-9d7f-a346ad4b50a7,https://api.cellxgene.cziscience.com/dp/v1/collections/5c868b6f-62c5-4532-9d7f-a346ad4b50a7#101694_713a4e11-e4b3-4209-830d-8daf4d58a7f2
