,dataset_name,cell_type,sex,race,count,percentage
0,A Cellular Anatomy of the Normal Adult Human Prostate and Prostatic Urethra - Human Fibromuscular Stromal Cells,fibroblast of connective tissue of prostate,male,European,51,2.4136299100804544
1,A Cellular Anatomy of the Normal Adult Human Prostate and Prostatic Urethra - Human Fibromuscular Stromal Cells,smooth muscle cell of prostate,male,European,199,9.417889256980597
2,A Cellular Anatomy of the Normal Adult Human Prostate and Prostatic Urethra - Human Fibromuscular Stromal Cells,fibroblast of connective tissue of prostate,male,European,270,12.778040700425935
3,A Cellular Anatomy of the Normal Adult Human Prostate and Prostatic Urethra - Human Fibromuscular Stromal Cells,smooth muscle cell of prostate,male,European,193,9.13393279697113
4,A Cellular Anatomy of the Normal Adult Human Prostate and Prostatic Urethra - Human Fibromuscular Stromal Cells,fibroblast of connective tissue of prostate,male,European,252,11.926171320397538
5,A Cellular Anatomy of the Normal Adult Human Prostate and Prostatic Urethra - Human Fibromuscular Stromal Cells,smooth muscle cell of prostate,male,European,273,12.920018930430668
6,A Cellular Anatomy of the Normal Adult Human Prostate and Prostatic Urethra - Human Fibromuscular Stromal Cells,fibroblast of connective tissue of prostate,male,European,595,28.1590156176053
7,A Cellular Anatomy of the Normal Adult Human Prostate and Prostatic Urethra - Human Fibromuscular Stromal Cells,smooth muscle cell of prostate,male,European,280,13.251301467108375
